區域,季別,成交日,路段,編號,社區棟別,門牌,型態,交易標的,樓層,格局,坪數,總價萬,單價萬每坪,屋齡,完工年月,車位,備註
高鐵特區,113S2,2020-11-28,高鐵九路,RPQOMLQJLHJGFBJ38DA,高鐵九路６１巷１９號,新竹縣竹北市高鐵九路６１巷１９號九樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,九層/十二層,3房2廳2衛,51.4,1624,35.0,-3.1,2023-12-01,坡道平面,
高鐵特區,113S2,2020-11-28,高鐵九路,RPUPMLLJLHJGFBJ38DA,高鐵九路６１巷２１號,新竹縣竹北市高鐵九路６１巷２１號八樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,八層/十二層,4房2廳2衛,66.6,1971,34.7,-3.1,2023-12-01,坡道平面,
高鐵特區,113S2,2020-11-28,高鐵九路,RPSPMLQJLHJGFBJ68DA,高鐵九路６１巷２５號,新竹縣竹北市高鐵九路６１巷２５號十樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十層/十二層,3房2廳2衛,49.8,1568,35.2,-3.1,2023-12-01,坡道平面,
高鐵特區,113S2,2020-11-28,高鐵九路,RPRQMLQJLHJGFBJ68DA,高鐵九路６１巷１９號,新竹縣竹北市高鐵九路６１巷１９號七樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,七層/十二層,3房2廳2衛,51.4,1598,34.6,-3.1,2023-12-01,坡道平面,
高鐵特區,113S2,2020-11-29,高鐵九路,RPXNMLLJLHJGFBJ48DA,高鐵九路６１巷２１號,新竹縣竹北市高鐵九路６１巷２１號十一樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十一層/十二層,4房2廳2衛,66.6,2018,35.5,-3.1,2023-12-01,坡道平面,
高鐵特區,113S2,2020-11-29,高鐵九路,RPQOMLLJLHJGFBJ87DA,高鐵九路６１巷２３號,新竹縣竹北市高鐵九路６１巷２３號十樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十層/十二層,4房2廳2衛,67.7,2040,35.3,-3.1,2023-12-01,坡道平面,
高鐵特區,113S2,2020-11-29,高鐵九路,RPXPMLLJLHJGFBJ68DA,高鐵九路６１巷２３號,新竹縣竹北市高鐵九路６１巷２３號五樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,五層/十二層,4房2廳2衛,57.4,1800,34.2,-3.1,2023-12-01,坡道平面,
高鐵特區,113S2,2020-11-29,高鐵九路,RPQPMLOJLHJGFBJ28DA,高鐵九路６１巷２３號,新竹縣竹北市高鐵九路６１巷２３號八樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,八層/十二層,4房2廳2衛,67.7,2012,34.8,-3.1,2023-12-01,坡道平面,
高鐵特區,113S2,2020-11-29,高鐵九路,RPWOMLQJLHJGFBJ98DA,高鐵九路６１巷２５號,新竹縣竹北市高鐵九路６１巷２５號六樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,六層/十二層,3房2廳2衛,49.8,1536,34.5,-3.1,2023-12-01,坡道平面,
高鐵特區,113S2,2020-11-29,高鐵九路,RPQPMLQJLHJGFBJ48DA,高鐵九路６１巷２５號,新竹縣竹北市高鐵九路６１巷２５號九樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,九層/十二層,3房2廳2衛,49.8,1570,35.0,-3.1,2023-12-01,坡道平面,
高鐵特區,113S2,2020-11-29,高鐵九路,RPOSMLQJLHJGFBJ58DA,高鐵九路６１巷１９號,新竹縣竹北市高鐵九路６１巷１９號十一樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十一層/十二層,3房2廳2衛,51.4,1630,35.4,-3.1,2023-12-01,坡道平面,
高鐵特區,113S2,2020-11-29,高鐵九路,RPRPMLLJLHJGFBJ08DA,高鐵九路６１巷２１號,新竹縣竹北市高鐵九路６１巷２１號四樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,四層/十二層,4房2廳2衛,57.1,1756,33.8,-3.1,2023-12-01,坡道平面,
高鐵特區,113S2,2020-11-29,高鐵九路,RPSPMLLJLHJGFBJ18DA,高鐵九路６１巷２１號,新竹縣竹北市高鐵九路６１巷２１號五樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,五層/十二層,4房2廳2衛,57.1,1773,34.2,-3.1,2023-12-01,坡道平面,
高鐵特區,113S2,2020-11-30,高鐵九路,RPOOMLLJLHJGFBJ67DA,高鐵九路６１巷２１號,新竹縣竹北市高鐵九路６１巷２１號十二樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十二層/十二層,4房2廳2衛,66.6,2007,35.5,-3.1,2023-12-01,坡道平面,
高鐵特區,113S3,2020-11-30,高鐵九路,RPTPMLLJLHJGFBJ28DA,高鐵九路６１巷２１號,新竹縣竹北市高鐵九路６１巷２１號六樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,六層/十二層,4房2廳2衛,65.8,1908,34.4,-3.1,2023-12-01,坡道平面,
高鐵特區,114S2,2020-11-30,嘉豐九路,RPPNMLTKKHKGFBJ58DA,嘉豐九路５５號,新竹縣竹北市嘉豐九路５５號三樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,三層/十四層,3房2廳2衛,77.0,3023,45.5,-4.2,2025-01-02,坡道平面,預售屋、或土地及建物分件登記案件；
高鐵特區,114S2,2020-11-30,嘉豐九路,RPPOMLTKKHKGFBJ68DA,嘉豐九路５５號,新竹縣竹北市嘉豐九路５５號十樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十層/十四層,3房2廳2衛,81.2,3303,47.1,-4.2,2025-01-02,坡道平面,轉讓價格3353萬元整，日期111年1月15日。預售屋、或土地及建物分件登記案件；
高鐵特區,114S2,2020-11-30,嘉豐九路,RPUOMLTKKHKGFBJ56DA,嘉豐九路５１號,新竹縣竹北市嘉豐九路５１號十一樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十一層/十四層,3房2廳2衛,86.6,3625,47.8,-4.2,2025-01-02,坡道平面,預售屋、或土地及建物分件登記案件；
高鐵特區,114S2,2020-11-30,嘉豐九路,RPUPMLTKKHKGFBJ66DA,嘉豐九路５３號,新竹縣竹北市嘉豐九路５３號八樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,八層/十四層,3房2廳2衛,75.8,2971,46.0,-4.2,2025-01-02,坡道平面,預售屋、或土地及建物分件登記案件；
高鐵特區,114S2,2020-11-30,嘉豐九路,RPQQMLTKKHKGFBJ98DA,嘉豐九路５３號,新竹縣竹北市嘉豐九路５３號十二樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十二層/十四層,3房2廳2衛,81.9,3361,47.7,-4.2,2025-01-02,坡道平面,預售屋、或土地及建物分件登記案件；
高鐵特區,114S2,2020-12-01,嘉豐九路,RPQOMLTKKHKGFBJ78DA,嘉豐九路５１號,新竹縣竹北市嘉豐九路５１號六樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,六層/十四層,3房2廳2衛,82.3,3202,44.6,-4.1,2025-01-02,坡道平面,預售屋、或土地及建物分件登記案件；
高鐵特區,113S2,2020-12-02,高鐵九路,RPWNMLQJLHJGFBJ88DA,高鐵九路６１巷２５號,新竹縣竹北市高鐵九路６１巷２５號十二樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十二層/十二層,3房2廳2衛,50.6,1584,35.6,-3.0,2023-12-01,坡道平面,
高鐵特區,113S2,2020-12-02,高鐵九路,RPSQMLQJLHJGFBJ78DA,高鐵九路６１巷１９號,新竹縣竹北市高鐵九路６１巷１９號八樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,八層/十二層,3房2廳2衛,60.9,1756,34.8,-3.0,2023-12-01,坡道平面,
高鐵特區,113S2,2020-12-02,高鐵九路,RPWPMLQJLHJGFBJ09DA,高鐵九路６１巷１９號,新竹縣竹北市高鐵九路６１巷１９號三樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,三層/十二層,3房2廳2衛,50.6,1579,34.1,-3.0,2023-12-01,坡道平面,
高鐵特區,113S3,2020-12-02,高鐵九路,RPPPMLLJLHJGFBJ87DA,高鐵九路６１巷２１號,新竹縣竹北市高鐵九路６１巷２１號二樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,二層/十二層,4房2廳2衛,57.1,1756,33.8,-3.0,2023-12-01,坡道平面,
高鐵特區,114S2,2020-12-02,嘉豐九路,RPSOMLTKKHKGFBJ98DA,嘉豐九路５７號,新竹縣竹北市嘉豐九路５７號十樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十層/十四層,3房2廳2衛,82.0,3332,47.3,-4.1,2025-01-02,坡道平面,預售屋、或土地及建物分件登記案件；
高鐵特區,113S2,2020-12-03,光明六路東二段,RPXSMLOLJHJGFBJ66DA,光明六路東二段６２７號,新竹縣竹北市光明六路東二段６２７號十五樓之六,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十五層/十五層,3房2廳2衛,41.6,1232,33.4,-3.0,2023-12-15,坡道平面,預售屋、或土地及建物分件登記案件；
高鐵特區,113S2,2020-12-03,光明六路東二段,RPXOMLQLJHJGFBJ09DA,光明六路東二段６３１號,新竹縣竹北市光明六路東二段６３１號十二樓之三,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十二層/十三層,3房2廳2衛,44.9,1278,31.5,-3.0,2023-12-15,坡道平面,預售屋、或土地及建物分件登記案件；
高鐵特區,113S2,2020-12-03,光明六路東二段,RPORMLQLJHJGFBJ48DA,光明六路東二段６３１號,新竹縣竹北市光明六路東二段６３１號十三樓之一,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十三層/十三層,3房2廳2衛,45.5,1297,31.8,-3.0,2023-12-15,坡道平面,預售屋、或土地及建物分件登記案件；
高鐵特區,113S2,2020-12-03,高鐵九路,RPPOMLQJLHJGFBJ28DA,高鐵九路６１巷１９號,新竹縣竹北市高鐵九路６１巷１９號六樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,六層/十二層,3房2廳2衛,51.4,1600,34.7,-3.0,2023-12-01,坡道平面,
高鐵特區,113S2,2020-12-03,光明六路東二段,RPXNMLNKMHJGFBJ88DA,光明六路東二段６３３號,新竹縣竹北市光明六路東二段６３３號五樓之五,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,五層/十四層,4房2廳2衛,56.4,1587,30.4,-3.0,2023-12-15,坡道平面,預售屋、或土地及建物分件登記案件；
高鐵特區,113S2,2020-12-03,高鐵九路,RPWPMLLJLHJGFBJ58DA,高鐵九路６１巷２３號,新竹縣竹北市高鐵九路６１巷２３號三樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,三層/十二層,4房2廳2衛,58.2,1816,34.0,-3.0,2023-12-01,坡道平面,
高鐵特區,113S2,2020-12-03,光明六路東二段,RPWRMLOLJHJGFBJ09DA,光明六路東二段６２７號,新竹縣竹北市光明六路東二段６２７號十四樓之五,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十四層/十五層,3房2廳2衛,44.2,1321,33.2,-3.0,2023-12-15,坡道平面,預售屋、或土地及建物分件登記案件；
高鐵特區,113S2,2020-12-03,光明六路東二段,RPPTMLRLJHJGFBJ88DA,光明六路東二段６３５號,新竹縣竹北市光明六路東二段６３５號三樓之一,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,三層/十四層,4房2廳2衛,56.4,1663,31.7,-3.0,2023-12-15,坡道平面,預售屋權利轉售，權利買賣契約成立於110年9月8日，成交價格新台幣2045萬元整預售屋、或土地及建物分件登記案件；
高鐵特區,113S2,2020-12-03,光明六路東二段,RPVNMLMLJHJGFBJ38DA,光明六路東二段６３７號,新竹縣竹北市光明六路東二段６３７號四樓之五,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,四層/十五層,3房2廳2衛,39.6,1116,32.1,-3.0,2023-12-15,坡道平面,預售屋權利轉售，權利買賣契約成立於110年5月31日，成交價格新台幣1370萬元整預售屋、或土地及建物分件登記案件；
高鐵特區,113S3,2020-12-03,光明六路東二段,RPTPMLRLJHJGFBJ88DA,光明六路東二段６３５號,新竹縣竹北市光明六路東二段６３５號二樓之五,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,二層/十四層,3房2廳2衛,46.9,1356,31.6,-3.0,2023-12-15,坡道平面,預售屋、或土地及建物分件登記案件；
高鐵特區,114S2,2020-12-03,嘉豐九路,RPQOMLSKKHKGFBJ68DA,嘉豐九路５１號,新竹縣竹北市嘉豐九路５１號三樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,三層/十四層,3房2廳2衛,85.2,3382,45.2,-4.1,2025-01-02,坡道平面,預售屋、或土地及建物分件登記案件；
高鐵特區,114S2,2020-12-03,嘉豐九路,RPVOMLTKKHKGFBJ66DA,嘉豐九路５５號,新竹縣竹北市嘉豐九路５５號六樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,六層/十四層,3房2廳2衛,66.6,2783,45.6,-4.1,2025-01-02,坡道平面,預售屋、或土地及建物分件登記案件；
高鐵特區,114S2,2020-12-03,嘉豐九路,RPSPMLTKKHKGFBJ09DA,嘉豐九路５１號,新竹縣竹北市嘉豐九路５１號八樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,八層/十四層,3房2廳2衛,86.0,3491,46.5,-4.1,2025-01-02,坡道平面,預售屋、或土地及建物分件登記案件；
高鐵特區,113S2,2020-12-04,高鐵九路,RPROMLLJLHJGFBJ97DA,高鐵九路６１巷２３號,新竹縣竹北市高鐵九路６１巷２３號十二樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十二層/十二層,4房2廳2衛,67.7,2048,35.5,-3.0,2023-12-01,坡道平面,
高鐵特區,113S2,2020-12-04,高鐵九路,RPVNMLQJLHJGFBJ78DA,高鐵九路６１巷２５號,新竹縣竹北市高鐵九路６１巷２５號七樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,七層/十二層,3房2廳2衛,51.7,1583,34.9,-3.0,2023-12-01,坡道平面,110.04.20轉售1583萬元整
高鐵特區,113S2,2020-12-04,高鐵九路,RPQRMLQJLHJGFBJ68DA,高鐵九路６１巷１９號,新竹縣竹北市高鐵九路６１巷１９號十樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十層/十二層,3房2廳2衛,51.4,1642,35.2,-3.0,2023-12-01,坡道平面,
高鐵特區,113S2,2020-12-04,高鐵九路,RPRPMLOJLHJGFBJ38DA,高鐵九路６１巷２３號,新竹縣竹北市高鐵九路６１巷２３號十一樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十一層/十二層,4房2廳2衛,67.7,2019,35.3,-3.0,2023-12-01,坡道平面,
高鐵特區,114S2,2020-12-04,嘉豐九路,RPRNMLTKKHKGFBJ78DA,嘉豐九路５７號,新竹縣竹北市嘉豐九路５７號九樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,九層/十四層,3房2廳2衛,87.6,3459,46.0,-4.1,2025-01-02,坡道平面,預售屋、或土地及建物分件登記案件；
高鐵特區,113S2,2020-12-05,高鐵九路,RPSOMLLJLHJGFBJ08DA,高鐵九路６１巷２１號,新竹縣竹北市高鐵九路６１巷２１號七樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,七層/十二層,4房2廳2衛,66.6,1942,34.6,-3.0,2023-12-01,坡道平面,
高鐵特區,113S2,2020-12-05,高鐵九路,RPTOMLLJLHJGFBJ18DA,高鐵九路６１巷２１號,新竹縣竹北市高鐵九路６１巷２１號九樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,九層/十二層,4房2廳2衛,66.6,1980,34.9,-3.0,2023-12-01,坡道平面,
高鐵特區,113S2,2020-12-05,高鐵九路,RPPPMLOJLHJGFBJ18DA,高鐵九路６１巷２３號,新竹縣竹北市高鐵九路６１巷２３號七樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,七層/十二層,4房2廳2衛,67.0,1998,34.6,-3.0,2023-12-01,坡道平面,
高鐵特區,113S2,2020-12-05,高鐵九路,RPQNMLQJLHJGFBJ28DA,高鐵九路６１巷２５號,新竹縣竹北市高鐵九路６１巷２５號十一樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十一層/十二層,3房2廳2衛,49.8,1586,35.4,-3.0,2023-12-01,坡道平面,
高鐵特區,113S2,2020-12-05,高鐵九路,RPOPMLQJLHJGFBJ28DA,高鐵九路６１巷２５號,新竹縣竹北市高鐵九路６１巷２５號八樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,八層/十二層,3房2廳2衛,49.8,1552,34.8,-3.0,2023-12-01,坡道平面,
高鐵特區,113S2,2020-12-05,高鐵九路,RPPQMLQJLHJGFBJ48DA,高鐵九路６１巷１９號,新竹縣竹北市高鐵九路６１巷１９號四樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,四層/十二層,3房2廳2衛,51.4,1576,33.9,-3.0,2023-12-01,坡道平面,
高鐵特區,113S3,2020-12-05,高鐵九路,RPPNMLQJOHJGFBJ58EA,高鐵九路６１巷２３號,新竹縣竹北市高鐵九路６１巷２３號四樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,四層/十二層,4房2廳2衛,58.2,1797,33.8,-3.0,2023-12-01,坡道平面,
高鐵特區,113S2,2020-12-06,高鐵九路,RPVPMLLJLHJGFBJ48DA,高鐵九路６１巷２１號,新竹縣竹北市高鐵九路６１巷２１號十樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十層/十二層,4房2廳2衛,66.6,1989,35.1,-3.0,2023-12-01,坡道平面,
高鐵特區,113S2,2020-12-06,高鐵九路,RPUOMLQJLHJGFBJ78DA,高鐵九路６１巷２５號,新竹縣竹北市高鐵九路６１巷２５號四樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,四層/十二層,3房2廳2衛,49.8,1512,33.9,-3.0,2023-12-01,坡道平面,
高鐵特區,113S2,2020-12-06,高鐵九路,RPQQMLQJLHJGFBJ58DA,高鐵九路６１巷１９號,新竹縣竹北市高鐵九路６１巷１９號五樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,五層/十二層,3房2廳2衛,51.4,1592,34.2,-3.0,2023-12-01,坡道平面,
高鐵特區,113S2,2020-12-06,高鐵九路,RPUSMLQJLHJGFBJ56DA,高鐵九路６１巷１９號,新竹縣竹北市高鐵九路６１巷１９號十二樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十二層/十二層,3房2廳2衛,53.2,1668,35.6,-3.0,2023-12-01,坡道平面,
